892	2019-02-24 23:14:47	30	16926	KIS@R1:IN:R1a
893	2019-02-24 23:14:48	30	16926	KIS@R1:IN:R1a
894	2019-02-24 23:14:48	30	16926	KIS@R2:OUT:R2a
895	2019-02-24 23:14:48	30	16926	KIS@R1:IN:R1a
896	2019-02-24 23:14:48	30	16926	KIS@R1:IN:R1a
897	2019-02-24 23:14:48	30	16926	KIS@R1:IN:R1a
898	2019-02-24 23:14:48	30	16926	KIS@R1:IN:R1a
899	2019-02-24 23:14:48	30	16926	KIS@R2:OUT:R2a
900	2019-02-24 23:14:49	30	16926	KIS@R1:IN:R1a
901	2019-02-24 23:14:49	30	16926	KIS@R2:OUT:R2a
902	2019-02-24 23:14:49	30	16926	KIS@R1:IN:R1a
903	2019-02-24 23:14:49	30	16926	KIS@R2:OUT:R2a
949	2019-02-25 15:47:00	30	4093	BIB@R1:IN:R1a
950	2019-02-25 15:47:00	30	4093	BIB@R1:IN:R1a
951	2019-02-25 15:47:00	30	16926	BIB@R1:IN:R1a
953	2019-02-25 15:47:04	30	4093	BIB@R2:OUT:R2a
954	2019-02-25 15:47:04	30	4093	BIB@R2:OUT:R2a
955	2019-02-25 15:47:04	30	16926	BIB@R2:OUT:R2a
957	2019-02-25 15:47:08	30	4093	BIB@R2:OUT:R2a
958	2019-02-25 15:47:08	30	4093	BIB@R2:OUT:R2a
959	2019-02-25 15:47:08	30	16926	BIB@R2:OUT:R2a
961	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
962	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
963	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
964	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
965	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
966	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
967	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
968	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
969	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
970	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
971	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
972	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
973	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
974	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
975	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
976	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
977	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
978	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
979	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
980	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
981	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
982	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
983	2019-02-25 15:47:12	30	16926	KIS@R1:IN:R1a
984	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
985	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
986	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
987	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
988	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
989	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
990	2019-02-25 15:47:14	30	16926	KIS@R1:IN:R1a
991	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
992	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
993	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
994	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
995	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
996	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
997	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
998	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
999	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1000	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1001	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1002	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1003	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1004	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1005	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1006	2019-02-25 15:47:15	30	16926	KIS@R1:IN:R1a
1007	2019-02-25 15:47:17	30	16926	KIS@R2:OUT:R2a
1008	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1009	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1010	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1011	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1012	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1013	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1014	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1015	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1016	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1017	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1018	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1019	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1020	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1021	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1022	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1023	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1024	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1025	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1026	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1027	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1028	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1029	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1030	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1031	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1032	2019-02-25 15:47:18	30	16926	KIS@R2:OUT:R2a
1033	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1034	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1035	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1036	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1037	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1038	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1039	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1040	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1041	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1042	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1043	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1044	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1045	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1046	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1047	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1048	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1049	2019-02-25 15:47:26	30	16926	KIS@R2:OUT:R2a
1050	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1051	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1052	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1053	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1054	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1055	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1056	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1057	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
1058	2019-02-25 15:47:27	30	16926	KIS@R2:OUT:R2a
2260	2019-03-04 13:26:50	30	16926	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
2261	2019-03-04 13:27:46	30	16926	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
2262	2019-03-04 13:27:49	30	16926	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
2500	2019-03-04 14:32:55	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
2501	2019-03-04 14:39:59	30	16926	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
2626	2019-03-04 15:52:42	30	16926	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
2627	2019-03-04 15:52:42	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
2630	2019-03-04 15:52:48	30	16926	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
2631	2019-03-04 15:52:48	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3035	2019-03-05 09:34:25	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3036	2019-03-05 09:35:14	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3091	2019-03-05 09:43:09	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3092	2019-03-05 09:43:12	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3093	2019-03-05 09:43:15	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3163	2019-03-05 09:46:47	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3164	2019-03-05 09:46:51	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3165	2019-03-05 09:46:53	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3166	2019-03-05 09:46:56	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3167	2019-03-05 09:47:02	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3227	2019-03-05 10:09:10	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3653	2019-03-05 11:07:21	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3654	2019-03-05 11:10:16	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3655	2019-03-05 11:25:21	30	61396	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3656	2019-03-05 11:25:25	30	61396	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3657	2019-03-05 11:26:43	30	61396	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
3664	2019-03-05 11:34:54	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
3796	2019-03-05 12:06:39	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
3797	2019-03-05 12:06:40	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
3798	2019-03-05 12:06:43	30	61396	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
3799	2019-03-05 12:06:45	30	61396	NDM@IC8@SIO3@R2:IN:7.2 2ος  ΚΤ-1
3800	2019-03-05 12:06:46	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3801	2019-03-05 12:06:46	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3802	2019-03-05 12:06:46	30	61396	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3803	2019-03-05 12:06:46	30	61396	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3804	2019-03-05 12:06:50	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3805	2019-03-05 12:06:50	30	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3806	2019-03-05 12:06:50	30	61396	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
3807	2019-03-05 12:06:50	30	61396	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
4000	2019-03-05 12:35:58	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
4001	2019-03-05 12:36:03	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
4878	2019-03-05 14:21:34	79	16926	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
4964	2019-03-06 09:44:42	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
4965	2019-03-06 09:46:58	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
4966	2019-03-06 09:50:06	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
4967	2019-03-06 09:50:18	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
4968	2019-03-06 09:50:22	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
4969	2019-03-06 09:50:42	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5053	2019-03-07 11:56:34	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5054	2019-03-07 11:57:08	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5055	2019-03-07 11:57:43	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5058	2019-03-07 12:03:56	30	61396	NDM@IC8@SIO3@R1:OUT:6.3 1ος ΚΤ-1
5059	2019-03-07 12:04:06	30	61396	NDM@IC8@SIO3@R1:OUT:6.3 1ος ΚΤ-1
5060	2019-03-07 12:07:16	30	61396	NDM@IC8@SIO6@R1:OUT:5.4 Β'ΙΣ ΚΤ-6
5061	2019-03-07 12:07:46	30	61396	NDM@IC8@SIO6@R1:OUT:5.4 Β'ΙΣ ΚΤ-6
5072	2019-03-07 14:04:16	30	61399	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5160	2019-03-08 09:54:33	79	4032	NDM@IC8@SIO5@R1:OUT:8.1 3ος ΚΤ-2Κ
5196	2019-03-08 09:55:59	79	4032	NDM@IC8@SIO5@R1:OUT:8.1 3ος ΚΤ-2Κ
5197	2019-03-08 09:56:20	79	4027	NDM@IC8@SIO5@R1:OUT:8.1 3ος ΚΤ-2Κ
5320	2019-03-08 10:35:01	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5322	2019-03-08 10:35:10	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5331	2019-03-08 10:39:20	79	4027	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5402	2019-03-08 10:39:34	30	61399	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5403	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO6@R1:OUT:5.4 Β'ΙΣ ΚΤ-6
5404	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO6@R1:OUT:5.4 Β'ΙΣ ΚΤ-6
5405	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO3@R1:OUT:6.3 1ος ΚΤ-1
5406	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO3@R1:OUT:6.3 1ος ΚΤ-1
5407	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5408	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5409	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5410	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5411	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5412	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5413	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5414	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5415	2019-03-08 10:39:34	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5492	2019-03-08 10:39:56	30	61399	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5493	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO6@R1:OUT:5.4 Β'ΙΣ ΚΤ-6
5494	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO6@R1:OUT:5.4 Β'ΙΣ ΚΤ-6
5495	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO3@R1:OUT:6.3 1ος ΚΤ-1
5496	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO3@R1:OUT:6.3 1ος ΚΤ-1
5497	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5498	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5499	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO1@R1:IN:6.1 1ος ΚΤ-2
5500	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5501	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5502	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5503	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5504	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5505	2019-03-08 10:39:56	30	61396	NDM@IC8@SIO2@R2:IN:9.2 4ος ΚΤ-1
5522	2019-03-08 10:45:06	79	4027	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5524	2019-03-08 10:45:08	79	4027	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5525	2019-03-08 10:45:13	79	4027	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5530	2019-03-08 10:51:36	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5532	2019-03-08 10:51:47	79	4027	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5535	2019-03-08 10:52:59	79	4060	NDM@IC2@SIO6@R1:ACCESS:ΛΕΒΗΤΟΣΤΑΣΙΟ
5538	2019-03-08 11:04:00	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5547	2019-03-08 11:13:03	79	4027	NDM@IC2@SIO3@R1:ACCESS:Η/Μ 2ος ΚΤ-2
5598	2019-03-08 12:37:42	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5601	2019-03-08 12:37:42	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5603	2019-03-08 12:37:42	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5606	2019-03-08 12:37:42	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5740	2019-03-08 12:37:52	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5748	2019-03-08 12:39:51	79	4032	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
5786	2019-03-08 12:45:04	79	4019	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
5787	2019-03-08 12:45:07	79	4019	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
5791	2019-03-08 12:45:12	79	4019	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
5792	2019-03-08 12:45:13	79	4019	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
5797	2019-03-08 12:45:45	79	4019	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
5798	2019-03-08 12:46:35	79	4019	NDM@IC8@SIO4@R2:OUT:7.1 2ος ΚΤ-2K
5848	2019-03-08 12:50:54	79	4019	NDM@IC2@SIO5@R1:ACCESS:Ο.Τ.Ε Α' ΙΣ ΚΤ-2
5850	2019-03-08 12:51:01	79	4032	NDM@IC2@SIO5@R1:ACCESS:Ο.Τ.Ε Α' ΙΣ ΚΤ-2
6672	2019-03-08 14:19:02	79	16926	NDM@IC4@SIO2@R1:ACCESS:Η/Μ 2ος ΚΤ-4
6674	2019-03-08 14:19:11	79	4032	NDM@IC4@SIO2@R1:ACCESS:Η/Μ 2ος ΚΤ-4
6675	2019-03-08 14:19:28	79	16926	NDM@IC4@SIO2@R1:ACCESS:Η/Μ 2ος ΚΤ-4
6678	2019-03-08 14:21:40	79	16926	NDM@IC2@SIO2@R1:ACCESS:Η/Μ 3ος ΚΤ-2
6690	2019-03-08 14:28:16	30	16926	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6691	2019-03-08 14:28:20	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6692	2019-03-08 14:28:23	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6695	2019-03-08 14:28:31	30	16926	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6696	2019-03-08 14:28:34	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6697	2019-03-08 14:28:37	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6698	2019-03-08 14:28:45	30	16926	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6699	2019-03-08 14:28:49	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6700	2019-03-08 14:28:52	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6701	2019-03-08 14:29:09	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6702	2019-03-08 14:29:11	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6703	2019-03-08 14:29:16	30	16926	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6704	2019-03-08 14:29:29	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6705	2019-03-08 14:30:10	30	4032	NDM@IC1@SIO5@R2:IN:5.3 Β' ΙΣ. ΚΤ-1
6706	2019-03-08 14:30:11	30	16926	NDM@IC1@SIO6@R2:OUT:5.3 Β' ΙΣ. ΚΤ-1
6707	2019-03-08 14:30:13	30	16926	NDM@IC1@SIO5@R2:IN:5.3 Β' ΙΣ. ΚΤ-1
6708	2019-03-08 14:30:15	30	4032	NDM@IC1@SIO6@R2:OUT:5.3 Β' ΙΣ. ΚΤ-1
6709	2019-03-08 14:31:00	30	16926	NDM@IC1@SIO5@R2:IN:5.3 Β' ΙΣ. ΚΤ-1
6710	2019-03-08 14:31:05	30	4032	NDM@IC1@SIO6@R2:OUT:5.3 Β' ΙΣ. ΚΤ-1
6711	2019-03-08 14:32:49	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6712	2019-03-08 14:32:57	30	16926	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
6746	2019-03-08 14:35:05	30	4032	NDM@IC1@SIO5@R1:ACCESS:Η/Μ Β' ΙΣ. ΚΤ-1
